id,pov,pov.m,pov.f,non.pov,non.pov.m,non.pov.f,pov.white,pov.white.m,pov.white.f,non.pov.white,non.pov.white.m,non.pov.white.f,pov.black,pov.black.m,pov.black.f,non.pov.black,non.pov.black.m,non.pov.black.f,pov.native,pov.native.m,pov.native.f,non.pov.native,non.pov.native.m,non.pov.native.f,pov.asian,pov.asian.m,pov.asian.f,non.pov.asian,non.pov.asian.m,non.pov.asian.f,pov.pacific,pov.pacific.m,pov.pacific.f,non.pov.pacific,non.pov.pacific.m,non.pov.pacific.f,pov.other,pov.other.m,pov.other.f,non.pov.other,non.pov.other.m,non.pov.other.f,pov.mixed,pov.mixed.m,pov.mixed.f,non.pov.mixed,non.pov.mixed.m,non.pov.mixed.f,pov.whitenonhisp,pov.whitenonhisp.m,pov.whitenonhisp.f,non.pov.whitenonhisp,non.pov.whitenonhisp.m,non.pov.whitenonhisp.f,pov.hisp,pov.hisp.m,pov.hisp.f,non.pov.hisp,non.pov.hisp.m,non.pov.hisp.f
18065975500,401,109,292,2836,1427,1409,401,109,292,2813,1410,1403,0,0,0,0,0,0,0,0,0,13,7,6,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,401,109,292,2813,1410,1403,0,0,0,0,0,0
18065975600,467,243,224,3484,1849,1635,457,243,214,3405,1827,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,20,0,0,0,0,0,0,10,0,10,42,5,37,0,0,0,14,14,0,295,132,163,3334,1769,1565,172,111,61,113,63,50
18065975700,285,115,170,4056,2079,1977,283,115,168,4043,2076,1967,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,3,0,275,115,160,4008,2063,1945,8,0,8,45,13,32
18065975800,672,209,463,3940,2003,1937,649,201,448,3890,1987,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,17,0,0,0,0,0,0,15,0,15,0,0,0,8,8,0,22,5,17,649,201,448,3865,1962,1903,15,0,15,34,25,9
18065975900,297,78,219,4249,2038,2211,297,78,219,4171,2004,2167,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,68,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,78,219,4171,2004,2167,0,0,0,0,0,0
18065976000,626,269,357,2373,1116,1257,622,265,357,2252,1042,1210,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,28,13,15,0,0,0,81,61,20,622,265,357,2252,1042,1210,0,0,0,27,27,0
18065976100,579,355,224,1885,919,966,579,355,224,1815,885,930,0,0,0,48,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,16,563,355,208,1815,885,930,16,0,16,0,0,0
18065976300,286,75,211,1306,667,639,279,75,204,1270,648,622,0,0,0,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,18,10,8,279,75,204,1270,648,622,0,0,0,0,0,0
18065976400,613,305,308,4192,1837,2355,613,305,308,4162,1816,2346,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,613,305,308,4107,1788,2319,0,0,0,55,28,27
18065976500,972,446,526,1372,696,676,826,406,420,1338,677,661,87,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,0,0,0,0,0,34,19,15,826,406,420,1327,677,650,0,0,0,17,0,17
18065976600,212,92,120,2112,972,1140,208,90,118,2081,964,1117,0,0,0,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,2,2,0,0,0,0,0,0,7,0,7,208,90,118,2081,964,1117,4,2,2,0,0,0
18065976700,590,240,350,4041,2066,1975,590,240,350,3996,2043,1953,0,0,0,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,14,590,240,350,3996,2043,1953,0,0,0,0,0,0
18065976800,318,120,198,3942,1984,1958,318,120,198,3904,1981,1923,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,318,120,198,3899,1979,1920,0,0,0,5,2,3
18067000200,1085,513,572,2595,1206,1389,864,442,422,1269,599,670,208,58,150,1273,598,675,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,13,13,0,39,0,39,682,373,309,1201,562,639,182,69,113,91,46,45
18067000300,767,440,327,2006,810,1196,599,282,317,1909,785,1124,59,49,10,22,14,8,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,90,90,0,68,11,57,586,269,317,1901,785,1116,57,47,10,15,0,15
18067000400,827,400,427,2450,1161,1289,758,358,400,2172,1024,1148,11,0,11,235,106,129,58,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31,12,747,347,400,2172,1024,1148,11,11,0,0,0,0
18067000500,761,409,352,2894,1319,1575,689,399,290,2687,1168,1519,19,10,9,145,107,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,16,16,0,45,0,45,46,28,18,632,367,265,2555,1117,1438,65,32,33,148,67,81
18067000600,937,363,574,2058,913,1145,671,252,419,1793,826,967,148,40,108,187,50,137,0,0,0,0,0,0,19,4,15,15,0,15,0,0,0,12,0,12,43,21,22,12,12,0,56,46,10,39,25,14,671,252,419,1768,810,958,51,21,30,25,16,9
18067000700,365,135,230,3930,1817,2113,293,135,158,3543,1623,1920,11,0,11,244,101,143,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,87,64,23,0,0,0,56,29,27,293,135,158,3523,1612,1911,39,0,39,128,89,39
18067000800,568,189,379,4807,2271,2536,410,174,236,4282,1958,2324,15,15,0,382,193,189,0,0,0,0,0,0,0,0,0,73,50,23,0,0,0,0,0,0,130,0,130,59,59,0,13,0,13,11,11,0,410,174,236,4272,1948,2324,143,0,143,69,69,0
18067000900,1653,971,682,2693,1459,1234,1156,639,517,2544,1394,1150,351,186,165,57,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,60,60,0,26,8,18,86,86,0,58,36,22,1136,639,497,2544,1394,1150,47,27,20,84,44,40
18067001000,218,118,100,1470,686,784,164,70,94,1410,666,744,6,0,6,37,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,23,12,11,164,70,94,1394,661,733,0,0,0,16,5,11
18067001100,1223,541,682,3428,1563,1865,616,237,379,3181,1451,1730,534,270,264,108,50,58,0,0,0,17,0,17,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,57,33,24,73,34,39,50,29,21,616,237,379,3132,1422,1710,50,50,0,106,62,44
18067001200,1370,493,877,2522,1218,1304,1083,418,665,2264,1116,1148,269,75,194,106,36,70,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,46,46,0,18,0,18,85,20,65,1083,418,665,2187,1078,1109,12,12,0,123,84,39
18067001300,237,110,127,2353,1188,1165,237,110,127,1725,937,788,0,0,0,186,76,110,0,0,0,0,0,0,0,0,0,408,159,249,0,0,0,0,0,0,0,0,0,34,16,18,0,0,0,0,0,0,225,98,127,1707,927,780,12,12,0,52,26,26
18067001400,744,234,510,3697,1807,1890,453,83,370,3473,1695,1778,206,113,93,157,87,70,0,0,0,0,0,0,0,0,0,41,17,24,0,0,0,0,0,0,0,0,0,9,0,9,85,38,47,17,8,9,337,83,254,3409,1660,1749,116,0,116,73,35,38
18067001500,701,239,462,2941,1581,1360,701,239,462,2762,1445,1317,0,0,0,44,31,13,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,105,21,688,226,462,2743,1426,1317,13,13,0,19,19,0
18067010100,197,27,170,6171,2963,3208,186,27,159,6073,2872,3201,0,0,0,22,22,0,0,0,0,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,11,0,11,29,29,0,186,27,159,5964,2849,3115,0,0,0,142,56,86
18067010200,553,291,262,5390,2661,2729,553,291,262,5197,2580,2617,0,0,0,111,68,43,0,0,0,16,0,16,0,0,0,44,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,553,291,262,5148,2549,2599,0,0,0,49,31,18
18067010300,164,65,99,3486,1718,1768,127,28,99,3377,1686,1691,0,0,0,39,8,31,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,30,14,16,37,37,0,25,10,15,127,28,99,3332,1665,1667,0,0,0,45,21,24
18067010400,351,202,149,3417,1860,1557,334,185,149,3377,1831,1546,0,0,0,16,16,0,17,17,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,6,0,6,334,185,149,3365,1819,1546,0,0,0,23,12,11
18067010500,251,121,130,4838,2301,2537,251,121,130,4646,2198,2448,0,0,0,69,62,7,0,0,0,0,0,0,0,0,0,51,23,28,0,0,0,0,0,0,0,0,0,20,18,2,0,0,0,52,0,52,251,121,130,4641,2198,2443,0,0,0,25,18,7
18067010600,244,95,149,4225,2141,2084,210,82,128,4037,2057,1980,0,0,0,27,14,13,0,0,0,5,5,0,34,13,21,96,34,62,0,0,0,0,0,0,0,0,0,46,23,23,0,0,0,14,8,6,210,82,128,3953,1992,1961,0,0,0,119,77,42
18069961300,313,127,186,4378,2379,1999,313,127,186,4281,2319,1962,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,31,15,16,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,48,31,17,313,127,186,4262,2300,1962,0,0,0,19,19,0
18069961400,659,349,310,2947,1382,1565,623,313,310,2865,1374,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,23,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,51,0,51,586,292,294,2865,1374,1491,37,21,16,0,0,0
18069961500,647,246,401,3745,1740,2005,517,205,312,3722,1732,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,8,0,8,123,41,82,15,8,7,517,205,312,3696,1720,1976,0,0,0,42,20,22
18069961600,589,288,301,3044,1522,1522,581,280,301,3017,1499,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,23,23,0,581,280,301,2923,1477,1446,8,8,0,94,22,72
18069961700,247,105,142,4197,2207,1990,247,105,142,4128,2181,1947,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,15,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,23,245,103,142,4116,2175,1941,2,2,0,12,6,6
18069961800,637,327,310,2791,1423,1368,606,317,289,2689,1377,1312,0,0,0,0,0,0,0,0,0,0,0,0,21,10,11,23,9,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,79,37,42,606,317,289,2626,1321,1305,0,0,0,129,80,49
18069961900,366,175,191,4057,1772,2285,366,175,191,3995,1724,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,6,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,8,0,8,366,175,191,3943,1724,2219,0,0,0,75,23,52
18069962000,499,252,247,3775,1837,1938,486,251,235,3667,1799,1868,0,0,0,0,0,0,1,1,0,13,1,12,0,0,0,5,0,5,0,0,0,0,0,0,12,0,12,31,11,20,0,0,0,59,26,33,430,210,220,3622,1795,1827,68,41,27,65,4,61
18069962100,138,36,102,2949,1517,1432,134,32,102,2867,1471,1396,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,11,4,4,0,58,35,23,134,32,102,2834,1441,1393,0,0,0,67,53,14
18071967500,540,229,311,6903,3445,3458,422,161,261,6658,3326,3332,105,55,50,0,0,0,0,0,0,120,56,64,0,0,0,115,53,62,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,10,10,0,422,161,261,6593,3326,3267,13,13,0,65,0,65
18071967600,370,182,188,2989,1362,1627,293,120,173,2912,1315,1597,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,77,47,30,0,0,0,0,0,0,15,0,15,0,0,0,39,39,0,0,0,0,293,120,173,2763,1181,1582,15,0,15,149,134,15
18071967700,490,196,294,3380,1718,1662,490,196,294,3338,1690,1648,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,14,0,0,0,0,0,0,432,138,294,3280,1660,1620,58,58,0,84,42,42
18071967800,544,275,269,1871,1005,866,489,250,239,1837,995,842,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,45,15,30,9,0,9,10,10,0,10,10,0,428,216,212,1667,898,769,106,49,57,170,97,73
18071967901,1140,673,467,3281,1614,1667,989,583,406,2999,1428,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,25,26,0,0,0,0,0,0,80,52,28,30,30,0,71,38,33,201,131,70,706,398,308,2391,1052,1339,434,275,159,664,432,232
18071967902,179,37,142,2827,1408,1419,179,37,142,2754,1378,1376,0,0,0,35,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,20,179,37,142,2607,1296,1311,0,0,0,167,82,85
18071968000,264,85,179,4909,2527,2382,264,85,179,4813,2512,2301,0,0,0,0,0,0,0,0,0,30,15,15,0,0,0,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,85,179,4773,2512,2261,0,0,0,40,0,40
18071968100,256,138,118,3812,1820,1992,256,138,118,3812,1820,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,138,118,3812,1820,1992,0,0,0,0,0,0
18071968200,412,165,247,3796,1843,1953,412,165,247,3723,1836,1887,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,45,7,38,356,156,200,3723,1836,1887,56,9,47,49,0,49
18071968300,379,180,199,3005,1560,1445,341,168,173,2963,1534,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,38,12,26,34,26,8,330,163,167,2874,1515,1359,11,5,6,113,27,86
18073100400,169,76,93,1371,800,571,144,76,68,1325,754,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,46,46,0,0,0,0,0,0,0,144,76,68,1013,555,458,25,0,25,358,245,113
18073100800,449,188,261,4321,2131,2190,407,152,255,4294,2121,2173,2,2,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,6,19,10,9,387,137,250,4240,2087,2153,60,49,11,62,34,28
18073100901,145,21,124,2642,1400,1242,145,21,124,2608,1400,1208,0,0,0,21,0,21,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,21,124,2608,1400,1208,0,0,0,21,0,21
18073100902,858,435,423,5177,2496,2681,858,435,423,4997,2405,2592,0,0,0,0,0,0,0,0,0,16,8,8,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,81,38,43,0,0,0,67,29,38,858,435,423,4747,2313,2434,0,0,0,331,130,201
18073101000,185,113,72,5555,2975,2580,185,113,72,5528,2964,2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,6,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,10,168,96,72,5278,2757,2521,17,17,0,255,212,43
18073101100,244,162,82,3460,1800,1660,179,101,78,3413,1783,1630,15,15,0,0,0,0,7,7,0,0,0,0,0,0,0,20,12,8,0,0,0,0,0,0,0,0,0,0,0,0,43,39,4,27,5,22,179,101,78,3413,1783,1630,39,39,0,0,0,0
18073101200,553,153,400,3160,1444,1716,550,153,397,2985,1357,1628,3,0,3,71,32,39,0,0,0,39,30,9,0,0,0,21,17,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,37,8,29,324,96,228,2893,1265,1628,226,57,169,99,92,7
18073101300,234,67,167,3170,1636,1534,234,67,167,3130,1619,1511,0,0,0,2,0,2,0,0,0,19,14,5,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,15,234,67,167,3067,1575,1492,0,0,0,63,44,19
18075962700,214,59,155,3025,1502,1523,212,57,155,3009,1490,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,16,12,4,212,57,155,2947,1461,1486,0,0,0,62,29,33
18075962800,369,207,162,2678,1356,1322,359,200,159,2669,1349,1320,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,8,7,1,359,200,159,2631,1330,1301,0,0,0,38,19,19
18075962900,387,179,208,2774,1528,1246,387,179,208,2760,1514,1246,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,179,208,2760,1514,1246,0,0,0,0,0,0
18075963000,554,178,376,1863,804,1059,554,178,376,1738,771,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,33,92,554,178,376,1738,771,967,0,0,0,0,0,0
18075963100,476,282,194,3547,1718,1829,436,259,177,3344,1660,1684,0,0,0,175,43,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,24,12,12,26,23,3,4,3,1,358,200,158,3297,1630,1667,92,59,33,246,85,161
18075963200,335,126,209,2369,1187,1182,335,126,209,2297,1160,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,28,335,126,209,2277,1160,1117,0,0,0,20,0,20
18075963300,494,167,327,1939,1041,898,483,156,327,1939,1041,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,461,156,305,1915,1029,886,33,11,22,24,12,12
18077966000,267,143,124,3453,1864,1589,261,137,124,3430,1853,1577,6,6,0,23,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,137,124,3430,1853,1577,0,0,0,0,0,0
18077966100,983,439,544,5208,2898,2310,925,415,510,4909,2676,2233,58,24,34,9,5,4,0,0,0,71,43,28,0,0,0,20,4,16,0,0,0,0,0,0,0,0,0,189,170,19,0,0,0,10,0,10,853,363,490,4846,2650,2196,72,52,20,211,173,38
18077966200,665,332,333,4096,2335,1761,665,332,333,4007,2299,1708,0,0,0,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,42,0,0,0,17,17,0,665,332,333,3997,2299,1698,0,0,0,68,16,52
18077966300,625,359,266,2323,1124,1199,597,337,260,2237,1068,1169,2,2,0,54,30,24,0,0,0,0,0,0,23,20,3,8,8,0,0,0,0,0,0,0,0,0,0,9,3,6,3,0,3,15,15,0,578,325,253,2233,1064,1169,19,12,7,17,11,6
18077966400,943,475,468,4604,2135,2469,607,308,299,4437,2051,2386,17,17,0,33,10,23,0,0,0,0,0,0,0,0,0,44,31,13,0,0,0,0,0,0,236,110,126,36,13,23,83,40,43,54,30,24,607,308,299,4420,2034,2386,236,110,126,17,17,0
18077966500,830,404,426,4880,2135,2745,779,365,414,4712,2030,2682,36,24,12,46,46,0,0,0,0,0,0,0,0,0,0,15,5,10,0,0,0,0,0,0,0,0,0,6,6,0,15,15,0,101,48,53,740,365,375,4695,2030,2665,39,0,39,23,6,17
18077966600,267,89,178,1233,572,661,187,63,124,1198,559,639,0,0,0,0,0,0,0,0,0,0,0,0,76,22,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,35,13,22,187,63,124,1198,559,639,0,0,0,0,0,0
18079960200,357,138,219,5046,2459,2587,357,138,219,4934,2363,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,96,16,324,105,219,4929,2363,2566,33,33,0,5,0,5
18079960301,609,199,410,3384,1798,1586,609,199,410,3316,1730,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,57,57,0,609,199,410,3281,1730,1551,0,0,0,46,11,35
18079960302,552,243,309,4068,2115,1953,476,243,233,4040,2110,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,23,76,0,76,0,0,0,441,229,212,3798,1959,1839,35,14,21,270,156,114
18079960400,699,290,409,5627,2894,2733,699,290,409,5432,2846,2586,0,0,0,45,16,29,0,0,0,53,17,36,0,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,45,699,290,409,5351,2805,2546,0,0,0,92,41,51
18079960500,503,222,281,2328,1163,1165,432,194,238,2287,1122,1165,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,28,43,0,0,0,432,194,238,2287,1122,1165,0,0,0,0,0,0
18079960600,731,327,404,4082,2153,1929,731,327,404,4027,2119,1908,0,0,0,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,24,14,731,327,404,4001,2100,1901,0,0,0,43,29,14
18081610100,797,284,513,11444,5712,5732,339,110,229,10444,5238,5206,65,21,44,84,39,45,0,0,0,22,22,0,216,55,161,496,229,267,0,0,0,0,0,0,0,0,0,208,70,138,177,98,79,190,114,76,339,110,229,9987,5039,4948,0,0,0,601,278,323
18081610201,521,253,268,3655,1644,2011,421,190,231,3581,1620,1961,0,0,0,36,18,18,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,100,63,37,6,6,0,0,0,0,17,0,17,385,181,204,3502,1567,1935,136,72,64,85,59,26
18081610202,701,260,441,8826,4451,4375,701,260,441,8367,4248,4119,0,0,0,26,7,19,0,0,0,29,23,6,0,0,0,89,14,75,0,0,0,0,0,0,0,0,0,213,115,98,0,0,0,102,44,58,560,172,388,8192,4110,4082,141,88,53,309,202,107
18081610300,572,162,410,3089,1397,1692,451,141,310,2998,1351,1647,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,121,21,100,29,29,0,0,0,0,47,17,30,376,98,278,2998,1351,1647,196,64,132,0,0,0
18081610401,518,144,374,4769,2405,2364,443,144,299,4485,2220,2265,21,0,21,37,6,31,0,0,0,0,0,0,37,0,37,31,31,0,0,0,0,0,0,0,0,0,0,216,148,68,17,0,17,0,0,0,374,135,239,4362,2209,2153,69,9,60,339,159,180
18081610403,628,340,288,4121,2062,2059,628,340,288,4028,1996,2032,0,0,0,58,36,22,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,13,8,5,551,278,273,3994,1996,1998,77,62,15,41,7,34
18081610404,584,270,314,4186,2163,2023,584,270,314,4107,2147,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,13,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,452,221,231,4072,2128,1944,132,49,83,35,19,16
18081610500,589,161,428,7710,3924,3786,432,94,338,7445,3817,3628,102,55,47,18,0,18,19,0,19,0,0,0,12,0,12,138,44,94,0,0,0,0,0,0,0,0,0,53,31,22,24,12,12,56,32,24,432,94,338,7430,3802,3628,0,0,0,68,46,22
18081610603,246,67,179,6229,3121,3108,215,52,163,5941,2997,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,124,135,0,0,0,0,0,0,0,0,0,0,0,0,31,15,16,29,0,29,215,52,163,5888,2959,2929,0,0,0,53,38,15
18081610604,139,44,95,7854,3858,3996,132,44,88,7434,3668,3766,0,0,0,116,68,48,0,0,0,0,0,0,0,0,0,167,57,110,0,0,0,0,0,0,0,0,0,26,16,10,7,0,7,111,49,62,132,44,88,7362,3625,3737,0,0,0,114,59,55
18081610605,140,56,84,4552,2308,2244,140,56,84,4307,2131,2176,0,0,0,58,11,47,0,0,0,0,0,0,0,0,0,173,152,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,140,56,84,4162,2018,2144,0,0,0,145,113,32
18081610606,172,29,143,5645,2806,2839,72,29,43,5634,2795,2839,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,29,43,5519,2756,2763,0,0,0,126,50,76
18081610701,198,11,187,10170,4984,5186,194,11,183,9705,4775,4930,0,0,0,53,15,38,0,0,0,0,0,0,0,0,0,219,91,128,0,0,0,0,0,0,0,0,0,104,67,37,4,0,4,89,36,53,194,11,183,9660,4752,4908,0,0,0,64,35,29
18081610702,597,241,356,4993,2465,2528,364,109,255,4959,2431,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,233,132,101,30,30,0,364,109,255,4933,2417,2516,0,0,0,42,30,12
18081610801,305,160,145,5884,2864,3020,289,160,129,5798,2808,2990,0,0,0,12,12,0,0,0,0,0,0,0,16,0,16,46,28,18,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,16,16,0,289,160,129,5798,2808,2990,0,0,0,12,0,12
18081610802,874,401,473,5457,2503,2954,760,336,424,5199,2346,2853,80,31,49,89,57,32,34,34,0,0,0,0,0,0,0,79,49,30,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,80,51,29,749,336,413,5108,2311,2797,11,0,11,101,35,66
18081610900,477,204,273,3736,1731,2005,459,189,270,3662,1698,1964,0,0,0,30,30,0,15,15,0,15,0,15,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,19,3,16,459,189,270,3535,1602,1933,0,0,0,137,96,41
18081611000,461,146,315,3092,1524,1568,432,134,298,2939,1417,1522,0,0,0,19,0,19,29,12,17,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,27,13,14,432,134,298,2933,1417,1516,0,0,0,127,107,20
18081611100,428,162,266,2817,1351,1466,428,162,266,2811,1345,1466,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,162,266,2802,1345,1457,0,0,0,9,0,9
18081611200,217,73,144,3914,1923,1991,207,63,144,3866,1891,1975,10,10,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,12,0,0,0,0,0,0,207,63,144,3853,1886,1967,0,0,0,39,25,14
18081611300,676,340,336,2866,1469,1397,643,307,336,2600,1287,1313,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,240,179,61,0,0,0,23,0,23,613,297,316,2579,1266,1313,63,43,20,261,200,61
